what,kind,bundleId,bundleVersion,description,time
stopped,bundle,org.eclipse.rse.subsystems.files.dstore,2.1.300.201403100950,"org.eclipse.rse.subsystems.files.dstore",1488590582181
stopped,bundle,org.eclipse.rse.subsystems.processes.dstore,2.1.400.201403100950,"org.eclipse.rse.subsystems.processes.dstore",1488590582183
stopped,bundle,org.eclipse.rse.subsystems.shells.dstore,2.1.400.201403100950,"org.eclipse.rse.subsystems.shells.dstore",1488590582184
stopped,bundle,org.eclipse.rse.connectorservice.dstore,3.1.301.201403100950,"org.eclipse.rse.connectorservice.dstore",1488590582184
stopped,bundle,org.eclipse.rse.subsystems.files.local,2.1.300.201403251512,"org.eclipse.rse.subsystems.files.local",1488590582188
stopped,bundle,org.eclipse.rse.subsystems.processes.local,2.1.400.201403100950,"org.eclipse.rse.subsystems.processes.local",1488590582190
stopped,bundle,org.eclipse.rse.subsystems.shells.local,2.1.400.201403100950,"org.eclipse.rse.subsystems.shells.local",1488590582191
stopped,bundle,org.eclipse.rse.connectorservice.local,2.1.400.201403100950,"org.eclipse.rse.connectorservice.local",1488590582191
stopped,bundle,org.eclipse.rse.subsystems.files.ssh,2.1.300.201403100950,"org.eclipse.rse.subsystems.files.ssh",1488590582192
stopped,bundle,org.eclipse.rse.subsystems.shells.ssh,2.1.400.201403100950,"org.eclipse.rse.subsystems.shells.ssh",1488590582193
stopped,bundle,org.eclipse.rse.subsystems.terminals.ssh,1.0.100.v201101042155,"org.eclipse.rse.subsystems.terminals.ssh",1488590582194
stopped,bundle,org.eclipse.rse.connectorservice.ssh,2.1.300.201505220524,"org.eclipse.rse.connectorservice.ssh",1488590582195
stopped,bundle,org.eclipse.rse.connectorservice.telnet,1.2.300.201505220524,"org.eclipse.rse.connectorservice.telnet",1488590582203
stopped,bundle,org.eclipse.rse.dstore.security,3.0.400.201403100950,"org.eclipse.rse.dstore.security",1488590582205
stopped,bundle,org.eclipse.rse.efs,2.1.401.201507172212,"org.eclipse.rse.efs",1488590582205
stopped,bundle,org.eclipse.rse.subsystems.files.ftp,2.2.100.201601281414,"org.eclipse.rse.subsystems.files.ftp",1488590582206
stopped,bundle,org.eclipse.rse.subsystems.shells.core,3.1.300.201403271554,"org.eclipse.rse.subsystems.shells.core",1488590582207
stopped,bundle,org.eclipse.rse.subsystems.shells.core,3.1.201.R33x_v201106281309,"org.eclipse.rse.subsystems.shells.core",1488590582213
stopped,bundle,org.eclipse.rse.subsystems.files.core,3.3.1.201403100950,"org.eclipse.rse.subsystems.files.core",1488590582216
stopped,bundle,org.eclipse.rse.subsystems.processes.shell.linux,1.1.400.201403100950,"org.eclipse.rse.subsystems.processes.shell.linux",1488590582219
stopped,bundle,org.eclipse.rse.subsystems.processes.core,3.1.300.201403100950,"org.eclipse.rse.subsystems.processes.core",1488590582226
stopped,bundle,org.eclipse.rse.connectorservice.local,2.1.300.v201101042155,"org.eclipse.rse.connectorservice.local",1488590582227
stopped,bundle,org.eclipse.rse.terminals.ui,1.1.0.v201101042155,"org.eclipse.rse.terminals.ui",1488590582232
stopped,bundle,org.eclipse.rse.ui,3.3.300.201610252046,"org.eclipse.rse.ui",1488590584118
stopped,bundle,org.eclipse.remote.console,1.1.0.201612062149,"org.eclipse.remote.console",1488590584119
stopped,bundle,org.eclipse.ui.console,3.6.201.v20161107-0337,"org.eclipse.ui.console",1488590584119
stopped,bundle,org.eclipse.linuxtools.valgrind.ui.editor,1.0.0.201702222021,"org.eclipse.linuxtools.valgrind.ui.editor",1488590584127
stopped,bundle,org.eclipse.ui.editors,3.10.1.v20161106-1856,"org.eclipse.ui.editors",1488590584127
stopped,bundle,org.eclipse.linuxtools.dataviewers.charts,6.0.0.201702222021,"org.eclipse.linuxtools.dataviewers.charts",1488590584128
stopped,bundle,org.eclipse.linuxtools.dataviewers,4.0.0.201202152032,"org.eclipse.linuxtools.dataviewers",1488590584137
stopped,bundle,org.eclipse.ui.workbench.texteditor,3.10.1.v20160818-1626,"org.eclipse.ui.workbench.texteditor",1488590584139
stopped,bundle,org.eclipse.compare.core,3.6.0.v20160418-1534,"org.eclipse.compare.core",1488590584139
stopped,bundle,org.eclipse.emf.edit.ui,2.12.0.v20160526-0356,"org.eclipse.emf.edit.ui",1488590584140
stopped,bundle,org.eclipse.remote.jsch.ui,1.0.0.201612062149,"org.eclipse.remote.jsch.ui",1488590584141
stopped,bundle,org.eclipse.remote.serial.ui,1.0.0.201612062149,"org.eclipse.remote.serial.ui",1488590584141
stopped,bundle,org.eclipse.remote.telnet.ui,1.0.0.201612062149,"org.eclipse.remote.telnet.ui",1488590584141
stopped,bundle,org.eclipse.remote.ui,2.1.0.201612062149,"org.eclipse.remote.ui",1488590584142
stopped,bundle,org.eclipse.rse.services.dstore,3.3.0.201406041609,"org.eclipse.rse.services.dstore",1488590584142
activated,perspective,org.eclipse.cdt.ui,,"org.eclipse.cdt.ui.CPerspective",1489011292936
started,bundle,org.eclipse.osgi,3.11.3.v20170209-1843,"org.eclipse.osgi",1489011292938
started,bundle,org.eclipse.equinox.simpleconfigurator,1.1.200.v20160504-1450,"org.eclipse.equinox.simpleconfigurator",1489011292939
started,bundle,com.ibm.icu,56.1.0.v201601250100,"com.ibm.icu",1489011292940
started,bundle,org.apache.felix.gogo.command,0.10.0.v201209301215,"org.apache.felix.gogo.command",1489011292941
started,bundle,org.apache.felix.gogo.runtime,0.10.0.v201209301036,"org.apache.felix.gogo.runtime",1489011292942
started,bundle,org.apache.felix.gogo.shell,0.10.0.v201212101605,"org.apache.felix.gogo.shell",1489011292943
started,bundle,org.eclipse.cdt.build.crossgcc,1.1.0.201702131830,"org.eclipse.cdt.build.crossgcc",1489011292944
started,bundle,org.eclipse.cdt.codan.checkers,3.2.0.201702131830,"org.eclipse.cdt.codan.checkers",1489011292945
started,bundle,org.eclipse.cdt.codan.core,4.0.0.201702131830,"org.eclipse.cdt.codan.core",1489011292947
started,bundle,org.eclipse.cdt.codan.core.cxx,3.4.0.201702131830,"org.eclipse.cdt.codan.core.cxx",1489011292947
started,bundle,org.eclipse.cdt.codan.ui,3.2.0.201702131830,"org.eclipse.cdt.codan.ui",1489011292948
started,bundle,org.eclipse.cdt.codan.ui.cxx,3.3.0.201702131830,"org.eclipse.cdt.codan.ui.cxx",1489011292948
started,bundle,org.eclipse.cdt.core,6.2.0.201702131830,"org.eclipse.cdt.core",1489011292948
started,bundle,org.eclipse.cdt.core.native,5.10.0.201702131830,"org.eclipse.cdt.core.native",1489011292956
started,bundle,org.eclipse.cdt.debug.application,1.1.0.201702131830,"org.eclipse.cdt.debug.application",1489011293066
started,bundle,org.eclipse.cdt.make.core,7.3.0.201702131830,"org.eclipse.cdt.make.core",1489011293066
started,bundle,org.eclipse.cdt.make.ui,7.3.0.201702131830,"org.eclipse.cdt.make.ui",1489011293068
started,bundle,org.eclipse.cdt.managedbuilder.core,8.4.0.201702131830,"org.eclipse.cdt.managedbuilder.core",1489011293069
started,bundle,org.eclipse.cdt.ui,6.1.0.201702131830,"org.eclipse.cdt.ui",1489011293069
started,bundle,org.eclipse.compare,3.7.1.v20170103-1805,"org.eclipse.compare",1489011293070
started,bundle,org.eclipse.compare.core,3.6.0.v20160418-1534,"org.eclipse.compare.core",1489011293071
started,bundle,org.eclipse.core.contenttype,3.5.100.v20160418-1621,"org.eclipse.core.contenttype",1489011293071
started,bundle,org.eclipse.core.expressions,3.5.100.v20160418-1621,"org.eclipse.core.expressions",1489011293072
started,bundle,org.eclipse.core.filebuffers,3.6.0.v20160503-1849,"org.eclipse.core.filebuffers",1489011293073
started,bundle,org.eclipse.core.filesystem,1.6.1.v20161113-2349,"org.eclipse.core.filesystem",1489011293073
started,bundle,org.eclipse.core.jobs,3.8.0.v20160509-0411,"org.eclipse.core.jobs",1489011293074
started,bundle,org.eclipse.core.net,1.3.0.v20160418-1534,"org.eclipse.core.net",1489011293075
started,bundle,org.eclipse.core.resources,3.11.1.v20161107-2032,"org.eclipse.core.resources",1489011293082
started,bundle,org.eclipse.core.runtime,3.12.0.v20160606-1342,"org.eclipse.core.runtime",1489011293083
started,bundle,org.eclipse.core.variables,3.3.0.v20160419-1720,"org.eclipse.core.variables",1489011293083
started,bundle,org.eclipse.debug.core,3.10.100.v20160419-1720,"org.eclipse.debug.core",1489011293084
started,bundle,org.eclipse.e4.core.contexts,1.5.1.v20170203-1100,"org.eclipse.e4.core.contexts",1489011293085
started,bundle,org.eclipse.e4.core.di,1.6.1.v20160712-0927,"org.eclipse.e4.core.di",1489011293087
