what,kind,bundleId,bundleVersion,description,time
stopped,bundle,org.eclipse.rse.connectorservice.local,2.1.300.v201101042155,"org.eclipse.rse.connectorservice.local",1488303739476
stopped,bundle,org.eclipse.rse.terminals.ui,1.1.0.v201101042155,"org.eclipse.rse.terminals.ui",1488303739476
stopped,bundle,org.eclipse.rse.ui,3.3.300.201610252046,"org.eclipse.rse.ui",1488303743059
stopped,bundle,org.eclipse.remote.console,1.1.0.201612062149,"org.eclipse.remote.console",1488303743059
stopped,bundle,org.eclipse.ui.console,3.6.201.v20161107-0337,"org.eclipse.ui.console",1488303743059
stopped,bundle,org.eclipse.linuxtools.valgrind.ui.editor,1.0.0.201702222021,"org.eclipse.linuxtools.valgrind.ui.editor",1488303743059
stopped,bundle,org.eclipse.ui.editors,3.10.1.v20161106-1856,"org.eclipse.ui.editors",1488303743080
stopped,bundle,org.eclipse.linuxtools.dataviewers.charts,6.0.0.201702222021,"org.eclipse.linuxtools.dataviewers.charts",1488303743080
stopped,bundle,org.eclipse.linuxtools.dataviewers,4.0.0.201202152032,"org.eclipse.linuxtools.dataviewers",1488303743130
stopped,bundle,org.eclipse.ui.workbench.texteditor,3.10.1.v20160818-1626,"org.eclipse.ui.workbench.texteditor",1488303743130
stopped,bundle,org.eclipse.compare.core,3.6.0.v20160418-1534,"org.eclipse.compare.core",1488303743131
stopped,bundle,org.eclipse.emf.edit.ui,2.12.0.v20160526-0356,"org.eclipse.emf.edit.ui",1488303743131
stopped,bundle,org.eclipse.remote.jsch.ui,1.0.0.201612062149,"org.eclipse.remote.jsch.ui",1488303743131
stopped,bundle,org.eclipse.remote.serial.ui,1.0.0.201612062149,"org.eclipse.remote.serial.ui",1488303743131
stopped,bundle,org.eclipse.remote.telnet.ui,1.0.0.201612062149,"org.eclipse.remote.telnet.ui",1488303743131
stopped,bundle,org.eclipse.remote.ui,2.1.0.201612062149,"org.eclipse.remote.ui",1488303743131
stopped,bundle,org.eclipse.rse.services.dstore,3.3.0.201406041609,"org.eclipse.rse.services.dstore",1488303743131
stopped,bundle,org.eclipse.rse.services.dstore,3.1.201.R33x_v201106291530,"org.eclipse.rse.services.dstore",1488303743242
stopped,bundle,org.eclipse.dstore.core,3.4.0.201501311530,"org.eclipse.dstore.core",1488303743264
