what,kind,bundleId,bundleVersion,description,time
stopped,bundle,org.eclipse.linuxtools.valgrind.launch,3.0.0.201702222021,"org.eclipse.linuxtools.valgrind.launch",1488460653883
stopped,bundle,org.eclipse.linuxtools.valgrind.ui,2.1.0.201702222021,"org.eclipse.linuxtools.valgrind.ui",1488460653884
stopped,bundle,org.eclipse.linuxtools.oprofile.launch,0.3.1.201202152032,"org.eclipse.linuxtools.oprofile.launch",1488460653899
stopped,bundle,org.eclipse.linuxtools.oprofile.ui,0.3.1.201202152032,"org.eclipse.linuxtools.oprofile.ui",1488460653902
stopped,bundle,org.eclipse.linuxtools.profiling.ui,3.2.0.201702222021,"org.eclipse.linuxtools.profiling.ui",1488460653913
stopped,bundle,org.eclipse.cdt.autotools.core,2.0.0.201702131830,"org.eclipse.cdt.autotools.core",1488460653913
stopped,bundle,org.eclipse.cdt.build.crossgcc,1.1.0.201702131830,"org.eclipse.cdt.build.crossgcc",1488460653914
stopped,bundle,org.eclipse.cdt.build.gcc.core,1.0.0.201702131830,"org.eclipse.cdt.build.gcc.core",1488460653928
stopped,bundle,org.eclipse.cdt.codan.checkers.ui,3.2.0.201702131830,"org.eclipse.cdt.codan.checkers.ui",1488460653928
stopped,bundle,org.eclipse.cdt.codan.checkers,3.2.0.201702131830,"org.eclipse.cdt.codan.checkers",1488460653929
stopped,bundle,org.eclipse.cdt.codan.ui.cxx,3.3.0.201702131830,"org.eclipse.cdt.codan.ui.cxx",1488460653929
stopped,bundle,org.eclipse.cdt.codan.core.cxx,3.4.0.201702131830,"org.eclipse.cdt.codan.core.cxx",1488460653929
stopped,bundle,org.eclipse.cdt.codan.ui,3.2.0.201702131830,"org.eclipse.cdt.codan.ui",1488460653929
stopped,bundle,org.eclipse.cdt.debug.application,1.1.0.201702131830,"org.eclipse.cdt.debug.application",1488460653929
error,log,,,"Request for monitor: 'RequestMonitor (org.eclipse.cdt.dsf.mi.service.MIRunControl$9@3bd80672): Status ERROR: org.eclipse.cdt.dsf.gdb code=10001 Context cannot be suspended. null' resulted in an error.",1488460653936
stopped,bundle,org.eclipse.cdt.debug.ui.memory.memorybrowser,1.3.0.201702131830,"org.eclipse.cdt.debug.ui.memory.memorybrowser",1488460653952
stopped,bundle,org.eclipse.cdt.debug.ui.memory.search,1.3.0.201702131830,"org.eclipse.cdt.debug.ui.memory.search",1488460653957
stopped,bundle,org.eclipse.cdt.launch.remote,2.5.0.201702131830,"org.eclipse.cdt.launch.remote",1488460653966
stopped,bundle,org.eclipse.cdt.dsf.gdb.ui,2.6.0.201702131830,"org.eclipse.cdt.dsf.gdb.ui",1488460653966
stopped,bundle,org.eclipse.cdt.dsf.ui,2.5.0.201702131830,"org.eclipse.cdt.dsf.ui",1488460653970
stopped,bundle,org.eclipse.cdt.gdb.ui,7.0.0.201702131830,"org.eclipse.cdt.gdb.ui",1488460653983
stopped,bundle,org.eclipse.tracecompass.gdbtrace.ui,1.1.0.201702221334,"org.eclipse.tracecompass.gdbtrace.ui",1488460653990
stopped,bundle,org.eclipse.tracecompass.gdbtrace.core,1.0.0.201702221334,"org.eclipse.tracecompass.gdbtrace.core",1488460653997
stopped,bundle,org.eclipse.cdt.dsf.gdb,5.2.0.201702131830,"org.eclipse.cdt.dsf.gdb",1488460653997
stopped,bundle,org.eclipse.linuxtools.rpm.createrepo,1.0.0.201702222021,"org.eclipse.linuxtools.rpm.createrepo",1488460654011
stopped,bundle,org.eclipse.linuxtools.rpm.rpmlint,1.1.0.201702222021,"org.eclipse.linuxtools.rpm.rpmlint",1488460654023
stopped,bundle,org.eclipse.linuxtools.rpm.ui,1.1.0.201702222021,"org.eclipse.linuxtools.rpm.ui",1488460654034
